Post ID,Title,Hub,Status,Planned Related Posts (2-5),Planned Product/Solution Links,Link Status
14787,Cách Xử Lý Các Tình Huống Chăm Sóc Khách Hàng,HUB-04,publish,861:11-chi-so-danh-gia-quan-trong-doi-voi-bo-pha | 15589:cau-hoi-cham-soc-khach-hang-cu-kich-ban-cskh | 15830:mo-hinh-trai-nghiem-khach-hang-la-gi | 16005:he-thong-cham-soc-khach-hang-loi-ich-va-6-ti,Gcalls CX:/gcalls-cx/ | Tổng đài tích hợp Helpdesk:/tong-dai-tich-hop-helpdesk/,PLANNED_NOT_IMPLEMENTED
14797,Tin Nhắn Chăm Sóc Khách Hàng Cũ Hiệu Quả Nhất,HUB-04,publish,861:11-chi-so-danh-gia-quan-trong-doi-voi-bo-pha | 15589:cau-hoi-cham-soc-khach-hang-cu-kich-ban-cskh | 15830:mo-hinh-trai-nghiem-khach-hang-la-gi | 16005:he-thong-cham-soc-khach-hang-loi-ich-va-6-ti,Gcalls CX:/gcalls-cx/ | Tổng đài tích hợp Helpdesk:/tong-dai-tich-hop-helpdesk/,PLANNED_NOT_IMPLEMENTED
14870,On Premise Là Gì Và Đây Có Phải Là Giải Pháp Tốt Nhất?,HUB-08,publish,1705:cach-viet-ban-tu-danh-gia-cong-viec-cua-nhan | 15332:dich-vu-voice-brandname-la-gi | 872:cong-nghe-dang-thay-doi-cach-moi-nguoi-lam-v | 16611:9-viec-nen-va-khong-nen-lam-trong-quy-trinh-,Gcalls Plus Webphone:/gcalls-plus-webphone/,PLANNED_NOT_IMPLEMENTED
14890,Hệ Thống Tổng Đài Điện Thoại Chuẩn Là Như Thế Nào?,HUB-01,publish,647:4-ly-do-su-dung-tong-dai-ao-call-center-la-c | 588:call-center-la-mot-trai-nghiem-thuong-hieu-t | 1157:cac-phan-mem-call-center-phu-hop-voi-cac-ton | 566:5-linh-vuc-rat-can-dich-vu-call-center-trung,Cloud Call Center:/lien-he/ | Gcalls Plus Webphone:/gcalls-plus-webphone/,PLANNED_NOT_IMPLEMENTED
14902,Dịch Vụ Chăm Sóc Khách Hàng Là Gì?,HUB-04,publish,861:11-chi-so-danh-gia-quan-trong-doi-voi-bo-pha | 15589:cau-hoi-cham-soc-khach-hang-cu-kich-ban-cskh | 15830:mo-hinh-trai-nghiem-khach-hang-la-gi | 16005:he-thong-cham-soc-khach-hang-loi-ich-va-6-ti,Gcalls CX:/gcalls-cx/ | Tổng đài tích hợp Helpdesk:/tong-dai-tich-hop-helpdesk/,PLANNED_NOT_IMPLEMENTED
15008,Tổng Đài IP Và Những Khác Biệt So Với Tổng Đài Analog,HUB-01,publish,647:4-ly-do-su-dung-tong-dai-ao-call-center-la-c | 588:call-center-la-mot-trai-nghiem-thuong-hieu-t | 1157:cac-phan-mem-call-center-phu-hop-voi-cac-ton | 566:5-linh-vuc-rat-can-dich-vu-call-center-trung,Cloud Call Center:/lien-he/ | Gcalls Plus Webphone:/gcalls-plus-webphone/,PLANNED_NOT_IMPLEMENTED
15049,Kịch Bản Tư Vấn Khách Hàng Spa Là Gì?,HUB-08,publish,1705:cach-viet-ban-tu-danh-gia-cong-viec-cua-nhan | 15332:dich-vu-voice-brandname-la-gi | 872:cong-nghe-dang-thay-doi-cach-moi-nguoi-lam-v | 16611:9-viec-nen-va-khong-nen-lam-trong-quy-trinh-,Gcalls Plus Webphone:/gcalls-plus-webphone/,PLANNED_NOT_IMPLEMENTED
15195,Customer Lifetime Value Là Gì? Vai Trò Và Cách Tính,HUB-08,publish,1705:cach-viet-ban-tu-danh-gia-cong-viec-cua-nhan | 15332:dich-vu-voice-brandname-la-gi | 872:cong-nghe-dang-thay-doi-cach-moi-nguoi-lam-v | 16611:9-viec-nen-va-khong-nen-lam-trong-quy-trinh-,Gcalls Plus Webphone:/gcalls-plus-webphone/,PLANNED_NOT_IMPLEMENTED
15207,5 Lý Do Nên Chọn Dịch Vụ Chăm Sóc Khách Hàng Viettel,HUB-04,publish,861:11-chi-so-danh-gia-quan-trong-doi-voi-bo-pha | 15589:cau-hoi-cham-soc-khach-hang-cu-kich-ban-cskh | 15830:mo-hinh-trai-nghiem-khach-hang-la-gi | 16005:he-thong-cham-soc-khach-hang-loi-ich-va-6-ti,Gcalls CX:/gcalls-cx/ | Tổng đài tích hợp Helpdesk:/tong-dai-tich-hop-helpdesk/,PLANNED_NOT_IMPLEMENTED
15217,Phần Mềm Quản Lý Bán Hàng Đa Kênh Là Gì? Có Nên Sử Dụng?,HUB-03,publish,1198:ban-hang-inbound-hay-ban-hang-outbound-phan- | 1381:6-buoc-xay-dung-kich-ban-ban-hang-dinh-cao | 1396:cach-goi-dien-thoai-cho-khach-hang-tiem-nang | 1082:top-10-phan-mem-theo-doi-ban-hang-hang-dau-d,Gcalls Plus Webphone:/gcalls-plus-webphone/ | Tổng đài tích hợp CRM:/tong-dai-tich-hop-crm/,PLANNED_NOT_IMPLEMENTED
15221,Dịch Vụ Voice Brandname Là Gì Và Những Lợi Ích Hiện Đại,HUB-08,publish,1705:cach-viet-ban-tu-danh-gia-cong-viec-cua-nhan | 15332:dich-vu-voice-brandname-la-gi | 872:cong-nghe-dang-thay-doi-cach-moi-nguoi-lam-v | 16611:9-viec-nen-va-khong-nen-lam-trong-quy-trinh-,Gcalls Plus Webphone:/gcalls-plus-webphone/,PLANNED_NOT_IMPLEMENTED
15235,Customer Success Là Gì? Những Thông Tin Cụ Thể Nhất,HUB-04,publish,861:11-chi-so-danh-gia-quan-trong-doi-voi-bo-pha | 15589:cau-hoi-cham-soc-khach-hang-cu-kich-ban-cskh | 15830:mo-hinh-trai-nghiem-khach-hang-la-gi | 16005:he-thong-cham-soc-khach-hang-loi-ich-va-6-ti,Gcalls CX:/gcalls-cx/ | Tổng đài tích hợp Helpdesk:/tong-dai-tich-hop-helpdesk/,PLANNED_NOT_IMPLEMENTED
15250,Tổng Đài Contact Center Là Gì?,HUB-01,publish,647:4-ly-do-su-dung-tong-dai-ao-call-center-la-c | 588:call-center-la-mot-trai-nghiem-thuong-hieu-t | 1157:cac-phan-mem-call-center-phu-hop-voi-cac-ton | 566:5-linh-vuc-rat-can-dich-vu-call-center-trung,Cloud Call Center:/lien-he/ | Gcalls Plus Webphone:/gcalls-plus-webphone/,PLANNED_NOT_IMPLEMENTED
15262,Phần Mềm Tổng Đài Ảo Là Gì?,HUB-01,publish,647:4-ly-do-su-dung-tong-dai-ao-call-center-la-c | 588:call-center-la-mot-trai-nghiem-thuong-hieu-t | 1157:cac-phan-mem-call-center-phu-hop-voi-cac-ton | 566:5-linh-vuc-rat-can-dich-vu-call-center-trung,Cloud Call Center:/lien-he/ | Gcalls Plus Webphone:/gcalls-plus-webphone/,PLANNED_NOT_IMPLEMENTED
15281,Mua Số Tổng Đài 1900 Có Lợi Ích Gì? Nên Mua Ở Đâu Uy Tín?,HUB-01,publish,647:4-ly-do-su-dung-tong-dai-ao-call-center-la-c | 588:call-center-la-mot-trai-nghiem-thuong-hieu-t | 1157:cac-phan-mem-call-center-phu-hop-voi-cac-ton | 566:5-linh-vuc-rat-can-dich-vu-call-center-trung,Cloud Call Center:/lien-he/ | Gcalls Plus Webphone:/gcalls-plus-webphone/,PLANNED_NOT_IMPLEMENTED
15306,Chăm Sóc Khách Hàng Qua Điện Thoại Và Kỹ Năng Cần Thiết,HUB-04,publish,861:11-chi-so-danh-gia-quan-trong-doi-voi-bo-pha | 15589:cau-hoi-cham-soc-khach-hang-cu-kich-ban-cskh | 15830:mo-hinh-trai-nghiem-khach-hang-la-gi | 16005:he-thong-cham-soc-khach-hang-loi-ich-va-6-ti,Gcalls CX:/gcalls-cx/ | Tổng đài tích hợp Helpdesk:/tong-dai-tich-hop-helpdesk/,PLANNED_NOT_IMPLEMENTED
15314,Salesforce Là Gì? Những Thông Tin Quan Trọng Nhất,HUB-02,publish,15743:dong-bo-hoa-du-lieu-la-gi-tai-sao-nen-dong-b | 15384:salesforce-marketing-cloud-la-gi-tim-hieu-th | 15380:so-sanh-salesforce-crm-va-cac-phan-mem-khac | 15335:phan-mem-crm-viet-nam-la-gi,Tổng đài tích hợp CRM:/tong-dai-tich-hop-crm/ | Tổng đài tích hợp Helpdesk:/tong-dai-tich-hop-helpdesk/,PLANNED_NOT_IMPLEMENTED
15328,salesforce,HUB-02,draft,15743:dong-bo-hoa-du-lieu-la-gi-tai-sao-nen-dong-b | 15384:salesforce-marketing-cloud-la-gi-tim-hieu-th | 15380:so-sanh-salesforce-crm-va-cac-phan-mem-khac | 15314:salesforce-la-gi-nhung-thong-tin-quan-trong-,Tổng đài tích hợp CRM:/tong-dai-tich-hop-crm/ | Tổng đài tích hợp Helpdesk:/tong-dai-tich-hop-helpdesk/,PLANNED_NOT_IMPLEMENTED
15332,Dịch Vụ Voice Brandname Là Gì?,HUB-08,publish,1705:cach-viet-ban-tu-danh-gia-cong-viec-cua-nhan | 872:cong-nghe-dang-thay-doi-cach-moi-nguoi-lam-v | 16611:9-viec-nen-va-khong-nen-lam-trong-quy-trinh- | 14773:best-virtual-phone-system-for-small-medium-b,Gcalls Plus Webphone:/gcalls-plus-webphone/,PLANNED_NOT_IMPLEMENTED
15335,Phần Mềm CRM Việt Nam Là Gì?,HUB-02,publish,15743:dong-bo-hoa-du-lieu-la-gi-tai-sao-nen-dong-b | 15384:salesforce-marketing-cloud-la-gi-tim-hieu-th | 15380:so-sanh-salesforce-crm-va-cac-phan-mem-khac | 15314:salesforce-la-gi-nhung-thong-tin-quan-trong-,Tổng đài tích hợp CRM:/tong-dai-tich-hop-crm/ | Tổng đài tích hợp Helpdesk:/tong-dai-tich-hop-helpdesk/,PLANNED_NOT_IMPLEMENTED
15353,Cách Xây Dựng Quy Trình Bán Hàng Của Doanh Nghiệp Hiệu Quả,HUB-03,publish,1198:ban-hang-inbound-hay-ban-hang-outbound-phan- | 1381:6-buoc-xay-dung-kich-ban-ban-hang-dinh-cao | 1396:cach-goi-dien-thoai-cho-khach-hang-tiem-nang | 1082:top-10-phan-mem-theo-doi-ban-hang-hang-dau-d,Gcalls Plus Webphone:/gcalls-plus-webphone/ | Tổng đài tích hợp CRM:/tong-dai-tich-hop-crm/,PLANNED_NOT_IMPLEMENTED
15363,Vì Sao Chiến Lược Chăm Sóc Khách Hàng Với SalesForce Cần Thiết,HUB-02,publish,15743:dong-bo-hoa-du-lieu-la-gi-tai-sao-nen-dong-b | 15384:salesforce-marketing-cloud-la-gi-tim-hieu-th | 15380:so-sanh-salesforce-crm-va-cac-phan-mem-khac | 15314:salesforce-la-gi-nhung-thong-tin-quan-trong-,Tổng đài tích hợp CRM:/tong-dai-tich-hop-crm/ | Tổng đài tích hợp Helpdesk:/tong-dai-tich-hop-helpdesk/,PLANNED_NOT_IMPLEMENTED
15380,So Sánh Salesforce CRM Và Các Phần Mềm Khác,HUB-02,publish,15743:dong-bo-hoa-du-lieu-la-gi-tai-sao-nen-dong-b | 15384:salesforce-marketing-cloud-la-gi-tim-hieu-th | 15314:salesforce-la-gi-nhung-thong-tin-quan-trong- | 15335:phan-mem-crm-viet-nam-la-gi,Tổng đài tích hợp CRM:/tong-dai-tich-hop-crm/ | Tổng đài tích hợp Helpdesk:/tong-dai-tich-hop-helpdesk/,PLANNED_NOT_IMPLEMENTED
15384,Salesforce Marketing Cloud Là Gì? Tìm Hiểu Thông Tin Từ A-Z,HUB-02,publish,15743:dong-bo-hoa-du-lieu-la-gi-tai-sao-nen-dong-b | 15380:so-sanh-salesforce-crm-va-cac-phan-mem-khac | 15314:salesforce-la-gi-nhung-thong-tin-quan-trong- | 15335:phan-mem-crm-viet-nam-la-gi,Tổng đài tích hợp CRM:/tong-dai-tich-hop-crm/ | Tổng đài tích hợp Helpdesk:/tong-dai-tich-hop-helpdesk/,PLANNED_NOT_IMPLEMENTED
15558,8 Cách Giữ Khách Hàng Cũ Hiệu Quả,HUB-08,publish,1705:cach-viet-ban-tu-danh-gia-cong-viec-cua-nhan | 15332:dich-vu-voice-brandname-la-gi | 872:cong-nghe-dang-thay-doi-cach-moi-nguoi-lam-v | 16611:9-viec-nen-va-khong-nen-lam-trong-quy-trinh-,Gcalls Plus Webphone:/gcalls-plus-webphone/,PLANNED_NOT_IMPLEMENTED
15561,Trải Nghiệm Khách Hàng Xuất Sắc Là Gì? Cách Nâng Cấp,HUB-04,publish,861:11-chi-so-danh-gia-quan-trong-doi-voi-bo-pha | 15589:cau-hoi-cham-soc-khach-hang-cu-kich-ban-cskh | 15830:mo-hinh-trai-nghiem-khach-hang-la-gi | 16005:he-thong-cham-soc-khach-hang-loi-ich-va-6-ti,Gcalls CX:/gcalls-cx/ | Tổng đài tích hợp Helpdesk:/tong-dai-tich-hop-helpdesk/,PLANNED_NOT_IMPLEMENTED
15589,Câu Hỏi Chăm Sóc Khách Hàng Cũ & Kịch Bản CSKH Hiệu Quả,HUB-04,publish,861:11-chi-so-danh-gia-quan-trong-doi-voi-bo-pha | 15830:mo-hinh-trai-nghiem-khach-hang-la-gi | 16005:he-thong-cham-soc-khach-hang-loi-ich-va-6-ti | 15306:cham-soc-khach-hang-qua-dien-thoai,Gcalls CX:/gcalls-cx/ | Tổng đài tích hợp Helpdesk:/tong-dai-tich-hop-helpdesk/,PLANNED_NOT_IMPLEMENTED
15604,Giải Pháp Chăm Sóc Khách Hàng Nào Tối Ưu Nhất?,HUB-04,publish,861:11-chi-so-danh-gia-quan-trong-doi-voi-bo-pha | 15589:cau-hoi-cham-soc-khach-hang-cu-kich-ban-cskh | 15830:mo-hinh-trai-nghiem-khach-hang-la-gi | 16005:he-thong-cham-soc-khach-hang-loi-ich-va-6-ti,Gcalls CX:/gcalls-cx/ | Tổng đài tích hợp Helpdesk:/tong-dai-tich-hop-helpdesk/,PLANNED_NOT_IMPLEMENTED
15646,Top 5 Lợi Ích Của Phần Mềm Auto Answer,HUB-08,publish,1705:cach-viet-ban-tu-danh-gia-cong-viec-cua-nhan | 15332:dich-vu-voice-brandname-la-gi | 872:cong-nghe-dang-thay-doi-cach-moi-nguoi-lam-v | 16611:9-viec-nen-va-khong-nen-lam-trong-quy-trinh-,Gcalls Plus Webphone:/gcalls-plus-webphone/,PLANNED_NOT_IMPLEMENTED
15660,Chiến Lược Giữ Chân Khách Hàng Hiệu Quả Nhất,HUB-04,publish,861:11-chi-so-danh-gia-quan-trong-doi-voi-bo-pha | 15589:cau-hoi-cham-soc-khach-hang-cu-kich-ban-cskh | 15830:mo-hinh-trai-nghiem-khach-hang-la-gi | 16005:he-thong-cham-soc-khach-hang-loi-ich-va-6-ti,Gcalls CX:/gcalls-cx/ | Tổng đài tích hợp Helpdesk:/tong-dai-tich-hop-helpdesk/,PLANNED_NOT_IMPLEMENTED
15681,Tin Nhắn Chăm Sóc Khách Hàng Cũ Giúp Gia Tăng Hiệu Quả,HUB-04,publish,861:11-chi-so-danh-gia-quan-trong-doi-voi-bo-pha | 15589:cau-hoi-cham-soc-khach-hang-cu-kich-ban-cskh | 15830:mo-hinh-trai-nghiem-khach-hang-la-gi | 16005:he-thong-cham-soc-khach-hang-loi-ich-va-6-ti,Gcalls CX:/gcalls-cx/ | Tổng đài tích hợp Helpdesk:/tong-dai-tich-hop-helpdesk/,PLANNED_NOT_IMPLEMENTED
15687,Quản Lý Thông Tin Khách Hàng Hiệu Quả Qua Hệ Thống Nào?,HUB-08,publish,1705:cach-viet-ban-tu-danh-gia-cong-viec-cua-nhan | 15332:dich-vu-voice-brandname-la-gi | 872:cong-nghe-dang-thay-doi-cach-moi-nguoi-lam-v | 16611:9-viec-nen-va-khong-nen-lam-trong-quy-trinh-,Gcalls Plus Webphone:/gcalls-plus-webphone/,PLANNED_NOT_IMPLEMENTED
15713,Quản Lý Cuộc Gọi Khách Hàng Có Thật Sự Dễ Dàng?,HUB-01,publish,647:4-ly-do-su-dung-tong-dai-ao-call-center-la-c | 588:call-center-la-mot-trai-nghiem-thuong-hieu-t | 1157:cac-phan-mem-call-center-phu-hop-voi-cac-ton | 566:5-linh-vuc-rat-can-dich-vu-call-center-trung,Cloud Call Center:/lien-he/ | Gcalls Plus Webphone:/gcalls-plus-webphone/,PLANNED_NOT_IMPLEMENTED
15724,Bí Quyết Chăm Sóc Khách Hàng Tuyệt Đỉnh Nhất,HUB-04,publish,861:11-chi-so-danh-gia-quan-trong-doi-voi-bo-pha | 15589:cau-hoi-cham-soc-khach-hang-cu-kich-ban-cskh | 15830:mo-hinh-trai-nghiem-khach-hang-la-gi | 16005:he-thong-cham-soc-khach-hang-loi-ich-va-6-ti,Gcalls CX:/gcalls-cx/ | Tổng đài tích hợp Helpdesk:/tong-dai-tich-hop-helpdesk/,PLANNED_NOT_IMPLEMENTED
15738,"Tại Sao Dịch Vụ Tổng Đài Ảo Dành Cho Startup ""Bùng Nổ"" 2023?",HUB-01,publish,647:4-ly-do-su-dung-tong-dai-ao-call-center-la-c | 588:call-center-la-mot-trai-nghiem-thuong-hieu-t | 1157:cac-phan-mem-call-center-phu-hop-voi-cac-ton | 566:5-linh-vuc-rat-can-dich-vu-call-center-trung,Cloud Call Center:/lien-he/ | Gcalls Plus Webphone:/gcalls-plus-webphone/,PLANNED_NOT_IMPLEMENTED
15743,Đồng Bộ Hóa Dữ Liệu Là Gì? Tại Sao Nên Đồng Bộ Dữ Liệu?,HUB-02,publish,15384:salesforce-marketing-cloud-la-gi-tim-hieu-th | 15380:so-sanh-salesforce-crm-va-cac-phan-mem-khac | 15314:salesforce-la-gi-nhung-thong-tin-quan-trong- | 15335:phan-mem-crm-viet-nam-la-gi,Tổng đài tích hợp CRM:/tong-dai-tich-hop-crm/ | Tổng đài tích hợp Helpdesk:/tong-dai-tich-hop-helpdesk/,PLANNED_NOT_IMPLEMENTED
15765,Phần Mềm Auto Call Và Những Lợi Ích Cho Doanh Nghiệp,HUB-08,publish,1705:cach-viet-ban-tu-danh-gia-cong-viec-cua-nhan | 15332:dich-vu-voice-brandname-la-gi | 872:cong-nghe-dang-thay-doi-cach-moi-nguoi-lam-v | 16611:9-viec-nen-va-khong-nen-lam-trong-quy-trinh-,Gcalls Plus Webphone:/gcalls-plus-webphone/,PLANNED_NOT_IMPLEMENTED
15775,5 Lợi Ích Của Dịch Vụ Hỗ Trợ Trực Tuyến,HUB-08,publish,1705:cach-viet-ban-tu-danh-gia-cong-viec-cua-nhan | 15332:dich-vu-voice-brandname-la-gi | 872:cong-nghe-dang-thay-doi-cach-moi-nguoi-lam-v | 16611:9-viec-nen-va-khong-nen-lam-trong-quy-trinh-,Gcalls Plus Webphone:/gcalls-plus-webphone/,PLANNED_NOT_IMPLEMENTED
15794,Hệ Thống Quản Lý Khách Hàng Và Phần Mềm Trên Điện Thoại,HUB-08,publish,1705:cach-viet-ban-tu-danh-gia-cong-viec-cua-nhan | 15332:dich-vu-voice-brandname-la-gi | 872:cong-nghe-dang-thay-doi-cach-moi-nguoi-lam-v | 16611:9-viec-nen-va-khong-nen-lam-trong-quy-trinh-,Gcalls Plus Webphone:/gcalls-plus-webphone/,PLANNED_NOT_IMPLEMENTED
15806,Giải Pháp Tổng Đài Ảo Cho Doanh Nghiệp Vừa Và Nhỏ,HUB-01,publish,647:4-ly-do-su-dung-tong-dai-ao-call-center-la-c | 588:call-center-la-mot-trai-nghiem-thuong-hieu-t | 1157:cac-phan-mem-call-center-phu-hop-voi-cac-ton | 566:5-linh-vuc-rat-can-dich-vu-call-center-trung,Cloud Call Center:/lien-he/ | Gcalls Plus Webphone:/gcalls-plus-webphone/,PLANNED_NOT_IMPLEMENTED
15830,Mô Hình Trải Nghiệm Khách Hàng Là Gì?,HUB-04,publish,861:11-chi-so-danh-gia-quan-trong-doi-voi-bo-pha | 15589:cau-hoi-cham-soc-khach-hang-cu-kich-ban-cskh | 16005:he-thong-cham-soc-khach-hang-loi-ich-va-6-ti | 15306:cham-soc-khach-hang-qua-dien-thoai,Gcalls CX:/gcalls-cx/ | Tổng đài tích hợp Helpdesk:/tong-dai-tich-hop-helpdesk/,PLANNED_NOT_IMPLEMENTED
15847,Lưu Trữ Thông Tin Khách Hàng Với Top 3 Phần Mềm Tốt Nhất,HUB-08,publish,1705:cach-viet-ban-tu-danh-gia-cong-viec-cua-nhan | 15332:dich-vu-voice-brandname-la-gi | 872:cong-nghe-dang-thay-doi-cach-moi-nguoi-lam-v | 16611:9-viec-nen-va-khong-nen-lam-trong-quy-trinh-,Gcalls Plus Webphone:/gcalls-plus-webphone/,PLANNED_NOT_IMPLEMENTED
15859,Tổng Đài IP Và Những Điều Cần Biết Trước Khi Lắp Đặt,HUB-01,publish,647:4-ly-do-su-dung-tong-dai-ao-call-center-la-c | 588:call-center-la-mot-trai-nghiem-thuong-hieu-t | 1157:cac-phan-mem-call-center-phu-hop-voi-cac-ton | 566:5-linh-vuc-rat-can-dich-vu-call-center-trung,Cloud Call Center:/lien-he/ | Gcalls Plus Webphone:/gcalls-plus-webphone/,PLANNED_NOT_IMPLEMENTED
15870,Nhân Viên Hỗ Trợ Khách Hàng - Chìa Khóa Thành Công Của Doanh Nghiệp,HUB-08,publish,1705:cach-viet-ban-tu-danh-gia-cong-viec-cua-nhan | 15332:dich-vu-voice-brandname-la-gi | 872:cong-nghe-dang-thay-doi-cach-moi-nguoi-lam-v | 16611:9-viec-nen-va-khong-nen-lam-trong-quy-trinh-,Gcalls Plus Webphone:/gcalls-plus-webphone/,PLANNED_NOT_IMPLEMENTED
15884,Dịch Vụ Tổng Đài Đám Mây Cho Start-Up,HUB-01,publish,647:4-ly-do-su-dung-tong-dai-ao-call-center-la-c | 588:call-center-la-mot-trai-nghiem-thuong-hieu-t | 1157:cac-phan-mem-call-center-phu-hop-voi-cac-ton | 566:5-linh-vuc-rat-can-dich-vu-call-center-trung,Cloud Call Center:/lien-he/ | Gcalls Plus Webphone:/gcalls-plus-webphone/,PLANNED_NOT_IMPLEMENTED
15904,8 Bước Bán Hàng Cơ Bản Và Hiệu Quả Cho Nhân Viên Sales,HUB-03,publish,1198:ban-hang-inbound-hay-ban-hang-outbound-phan- | 1381:6-buoc-xay-dung-kich-ban-ban-hang-dinh-cao | 1396:cach-goi-dien-thoai-cho-khach-hang-tiem-nang | 1082:top-10-phan-mem-theo-doi-ban-hang-hang-dau-d,Gcalls Plus Webphone:/gcalls-plus-webphone/ | Tổng đài tích hợp CRM:/tong-dai-tich-hop-crm/,PLANNED_NOT_IMPLEMENTED
15916,Cách Gọi Sale Hiệu Quả Có Thể Bạn Không Biết,HUB-08,publish,1705:cach-viet-ban-tu-danh-gia-cong-viec-cua-nhan | 15332:dich-vu-voice-brandname-la-gi | 872:cong-nghe-dang-thay-doi-cach-moi-nguoi-lam-v | 16611:9-viec-nen-va-khong-nen-lam-trong-quy-trinh-,Gcalls Plus Webphone:/gcalls-plus-webphone/,PLANNED_NOT_IMPLEMENTED
15926,Cách Telesale Cho Người Mới Bắt Đầu,HUB-03,publish,1198:ban-hang-inbound-hay-ban-hang-outbound-phan- | 1381:6-buoc-xay-dung-kich-ban-ban-hang-dinh-cao | 1396:cach-goi-dien-thoai-cho-khach-hang-tiem-nang | 1082:top-10-phan-mem-theo-doi-ban-hang-hang-dau-d,Gcalls Plus Webphone:/gcalls-plus-webphone/ | Tổng đài tích hợp CRM:/tong-dai-tich-hop-crm/,PLANNED_NOT_IMPLEMENTED
15943,Chương Trình Chăm Sóc Khách Hàng Tối Ưu Nhất,HUB-04,publish,861:11-chi-so-danh-gia-quan-trong-doi-voi-bo-pha | 15589:cau-hoi-cham-soc-khach-hang-cu-kich-ban-cskh | 15830:mo-hinh-trai-nghiem-khach-hang-la-gi | 16005:he-thong-cham-soc-khach-hang-loi-ich-va-6-ti,Gcalls CX:/gcalls-cx/ | Tổng đài tích hợp Helpdesk:/tong-dai-tich-hop-helpdesk/,PLANNED_NOT_IMPLEMENTED
15982,Quản Lý Quan Hệ Khách Hàng Trong Doanh Nghiệp,HUB-08,publish,1705:cach-viet-ban-tu-danh-gia-cong-viec-cua-nhan | 15332:dich-vu-voice-brandname-la-gi | 872:cong-nghe-dang-thay-doi-cach-moi-nguoi-lam-v | 16611:9-viec-nen-va-khong-nen-lam-trong-quy-trinh-,Gcalls Plus Webphone:/gcalls-plus-webphone/,PLANNED_NOT_IMPLEMENTED
15993,Phương Pháp Quản Lý Telesale Hiệu Quả,HUB-03,publish,1198:ban-hang-inbound-hay-ban-hang-outbound-phan- | 1381:6-buoc-xay-dung-kich-ban-ban-hang-dinh-cao | 1396:cach-goi-dien-thoai-cho-khach-hang-tiem-nang | 1082:top-10-phan-mem-theo-doi-ban-hang-hang-dau-d,Gcalls Plus Webphone:/gcalls-plus-webphone/ | Tổng đài tích hợp CRM:/tong-dai-tich-hop-crm/,PLANNED_NOT_IMPLEMENTED
16005,Hệ Thống Chăm Sóc Khách Hàng: Lợi Ích Và 6 Tính Năng,HUB-04,publish,861:11-chi-so-danh-gia-quan-trong-doi-voi-bo-pha | 15589:cau-hoi-cham-soc-khach-hang-cu-kich-ban-cskh | 15830:mo-hinh-trai-nghiem-khach-hang-la-gi | 15306:cham-soc-khach-hang-qua-dien-thoai,Gcalls CX:/gcalls-cx/ | Tổng đài tích hợp Helpdesk:/tong-dai-tich-hop-helpdesk/,PLANNED_NOT_IMPLEMENTED
16018,Đăng Ký Tổng Đài Ảo: Giải Pháp Chăm Sóc Khách Hàng Hiệu Quả,HUB-01,publish,647:4-ly-do-su-dung-tong-dai-ao-call-center-la-c | 588:call-center-la-mot-trai-nghiem-thuong-hieu-t | 1157:cac-phan-mem-call-center-phu-hop-voi-cac-ton | 566:5-linh-vuc-rat-can-dich-vu-call-center-trung,Cloud Call Center:/lien-he/ | Gcalls Plus Webphone:/gcalls-plus-webphone/,PLANNED_NOT_IMPLEMENTED
16022,Cách Gọi Telesale Hiệu Quả Mà Bạn Chưa Biết,HUB-03,publish,1198:ban-hang-inbound-hay-ban-hang-outbound-phan- | 1381:6-buoc-xay-dung-kich-ban-ban-hang-dinh-cao | 1396:cach-goi-dien-thoai-cho-khach-hang-tiem-nang | 1082:top-10-phan-mem-theo-doi-ban-hang-hang-dau-d,Gcalls Plus Webphone:/gcalls-plus-webphone/ | Tổng đài tích hợp CRM:/tong-dai-tich-hop-crm/,PLANNED_NOT_IMPLEMENTED
16035,8 Cách Nâng Cao Trải Nghiệm Dịch Vụ Khách Hàng,HUB-08,publish,1705:cach-viet-ban-tu-danh-gia-cong-viec-cua-nhan | 15332:dich-vu-voice-brandname-la-gi | 872:cong-nghe-dang-thay-doi-cach-moi-nguoi-lam-v | 16611:9-viec-nen-va-khong-nen-lam-trong-quy-trinh-,Gcalls Plus Webphone:/gcalls-plus-webphone/,PLANNED_NOT_IMPLEMENTED
16095,"Hệ Thống Quản Lý Khách Hàng Trong Nhà Hàng, Khách Sạn",HUB-08,publish,1705:cach-viet-ban-tu-danh-gia-cong-viec-cua-nhan | 15332:dich-vu-voice-brandname-la-gi | 872:cong-nghe-dang-thay-doi-cach-moi-nguoi-lam-v | 16611:9-viec-nen-va-khong-nen-lam-trong-quy-trinh-,Gcalls Plus Webphone:/gcalls-plus-webphone/,PLANNED_NOT_IMPLEMENTED
16109,Chú Ý Khi Xây Dựng Sơ Đồ Quy Trình Chăm Sóc Khách Hàng,HUB-04,publish,861:11-chi-so-danh-gia-quan-trong-doi-voi-bo-pha | 15589:cau-hoi-cham-soc-khach-hang-cu-kich-ban-cskh | 15830:mo-hinh-trai-nghiem-khach-hang-la-gi | 16005:he-thong-cham-soc-khach-hang-loi-ich-va-6-ti,Gcalls CX:/gcalls-cx/ | Tổng đài tích hợp Helpdesk:/tong-dai-tich-hop-helpdesk/,PLANNED_NOT_IMPLEMENTED
